State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,5000,6000,5500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4000,5000,4500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,2400,2400,2400
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,2000,2000,2000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Banana,"Elakki Bale",Local,12/03/2026,8000,8000,8000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,4800,4800,4800
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Banana,Bhushavali(Pacha),Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,4500,4800,4650
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,12/03/2026,16000,18000,17000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Tomato,Local,Local,12/03/2026,800,1200,1000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,6000,7000,6500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,3000,4000,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,10000,12000,11000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,4000,4500,4250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,3500,4500,4000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,5000,5500,5250
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Mango,Other,Local,12/03/2026,8000,9000,8500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,12/03/2026,16000,17000,16500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1300,1500,1400
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,4500,4800,4650
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4000,4500,4250
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2000,2200,2100
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,14000,14500,14250
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,800,1000,900
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,1500,2000,1750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,2000,3000,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,12/03/2026,12000,12000,12000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Arhar(Tur/Red Gram)(Whole)","Arhar (Whole)",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,12/03/2026,1000,1000,1000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai ) APMC",Lime,Lime,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Potato,Other,Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Tomato,Other,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,9000,9000,9000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Sankarapuram(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,3000,3000,3000
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Banana - Green","Banana - Green",Local,12/03/2026,7500,8000,7750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Onion,Bellary,Local,12/03/2026,2800,3000,2900
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Brinjal,Round,Local,12/03/2026,5500,6000,5750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Coriander(Leaves),"I Sort",Local,12/03/2026,5500,6000,5750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Papaya,Papaya,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Pumpkin,Pumpkin,Local,12/03/2026,1600,1800,1700
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Cabbage,Cabbage,Local,12/03/2026,3300,3500,3400
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Beetroot,Beetroot,Local,12/03/2026,3300,3800,3550
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,4300,4800,4550
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC",Kakada,Kakada,Local,12/03/2026,50000,55000,52500
"Tamil Nadu","Nagercoil (Kannyiakumari)","Vadaseri APMC","Onion Green","Onion Green",Local,12/03/2026,4500,5000,4750
"Madhya Pradesh",Dhar,"Kukshi APMC",Wheat,Wheat,FAQ,12/03/2026,2150,2200,2200
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,12/03/2026,6500,7000,6750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,12/03/2026,1400,1600,1500
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,6500,7000,6750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,2200,2600,2400
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,12/03/2026,3500,4000,3750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,12/03/2026,4800,5000,4900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,1500,1600,1550
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,1400,1600,1500
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,12/03/2026,2800,3000,2900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,4000,4500,4250
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,12/03/2026,2800,3000,2900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,12/03/2026,4800,5000,4900
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,2000,2500,2250
"Tamil Nadu",Kancheepuram,"Tiruttani APMC",Paddy(Common),Other,Local,12/03/2026,1800,2000,1900
"Tamil Nadu",Vellore,"Thirupathur APMC",Cauliflower,Ranchi,Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Thirupathur APMC",Tomato,Deshi,Local,12/03/2026,1500,1500,1500
"Tamil Nadu",Vellore,"Thirupathur APMC",Carrot,Pusakesar,Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Thirupathur APMC",Capsicum,Capsicum,Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Thirupathur APMC","Chow Chow","Chow Chow",Local,12/03/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Thirupathur APMC","Knool Khol","Knool Khol",Local,12/03/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Thirupathur APMC",Guava,"Guava Allahabad",Local,12/03/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Thirupathur APMC","Tender Coconut","Tender Coconut",Local,12/03/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Thirupathur APMC","Onion Green","Onion Green",Local,12/03/2026,4000,4000,4000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2500,3000,2750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,7000,8000,7500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,12/03/2026,8000,8500,8250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,12/03/2026,2400,2600,2500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,12/03/2026,5500,6000,5750
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,12/03/2026,3000,3500,3250
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,2500,3000,2750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,5000,6000,5500
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,12/03/2026,4500,5000,4750
"Tamil Nadu","The Nilgiris","Coonoor(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,12/03/2026,2000,2500,2250
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,12/03/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,12/03/2026,5500,6000,5750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,12/03/2026,3000,3400,3200
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,12/03/2026,4500,5000,4750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,12/03/2026,1500,2000,1750
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,12/03/2026,3000,3400,3200
"Tamil Nadu","The Nilgiris","Gudalur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,12/03/2026,4500,5000,4750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,12/03/2026,2200,2400,2300
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,12/03/2026,2200,2500,2350
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,12/03/2026,1200,1500,1350
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,12/03/2026,3200,3500,3350
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,12/03/2026,10000,11000,10500
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,12/03/2026,21000,23000,22000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,12/03/2026,3500,4000,3750
Kerala,Ernakulam,"Kadungallur  VFPCK APMC",Banana,"Nendra Bale","Grade A",12/03/2026,4050,4200,4100
Odisha,Bargarh,"Attabira APMC",Pumpkin,Other,Local,12/03/2026,1000,1400,1200
"West Bengal","Paschim Bardhaman","Asansol APMC",Mustard,Other,FAQ,12/03/2026,6300,6500,6450
"West Bengal","Paschim Bardhaman","Asansol APMC","Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,12/03/2026,11950,12265,12150
"West Bengal","Paschim Bardhaman","Asansol APMC",Tomato,Hybrid,FAQ,12/03/2026,1650,1850,1700
"Himachal Pradesh",Kangra,"SMY Palampur",Cucumbar(Kheera),Cucumbar,FAQ,12/03/2026,2200,2700,2500
"Himachal Pradesh",Kangra,"SMY Palampur",Papaya,Papaya,Medium,12/03/2026,4600,4700,4650
"Himachal Pradesh",Kangra,"SMY Palampur",Orange,Orange,Medium,12/03/2026,9000,9200,9100
"Himachal Pradesh",Kangra,"SMY Palampur",Lemon,Other,FAQ,12/03/2026,14000,14500,14200
Rajasthan,Jalore,"Jalore APMC","Bitter gourd",Other,Local,12/03/2026,2500,3000,2800
Rajasthan,Jalore,"Jalore APMC",Capsicum,Other,Local,12/03/2026,3000,3500,3300
Rajasthan,Jalore,"Jalore APMC",Lemon,Other,Local,12/03/2026,6000,6500,6300
Rajasthan,Jalore,"Jalore APMC","Green Chilli","Green Chilly",Local,12/03/2026,3000,3500,3300
Uttarakhand,Dehradoon,"Vikasnagar APMC","Field Pea","Field Pea",Medium,12/03/2026,1400,1800,1800
Uttarakhand,Dehradoon,"Vikasnagar APMC","Green Chilli","Green Chilly",Medium,12/03/2026,1800,4500,4500
Uttarakhand,Dehradoon,"Vikasnagar APMC",Kinnow,Other,Medium,12/03/2026,1600,1800,1800
Punjab,Amritsar,"Rayya APMC",Onion,Other,FAQ,12/03/2026,1140,1140,1140
Punjab,Amritsar,"Rayya APMC",Raddish,Other,FAQ,12/03/2026,400,400,400
Punjab,Amritsar,"Rayya APMC",Tomato,Other,FAQ,12/03/2026,985,985,985
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC",Grapes,Green,"Grade B",12/03/2026,8700,8700,8700
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC","Green Chilli","Green Chilly",FAQ,12/03/2026,2700,2700,2700
Kerala,Kottayam,"Athirampuzha APMC",Cauliflower,Cauliflower,FAQ,12/03/2026,4000,4200,4100
Kerala,Kottayam,"Athirampuzha APMC",Cowpea(Veg),"Cowpea (Veg)",FAQ,12/03/2026,5500,5700,5600
Kerala,Kottayam,"Athirampuzha APMC",Coconut,Other,FAQ,12/03/2026,5900,6100,6000
Kerala,Kottayam,"Athirampuzha APMC",Ashgourd,Ashgourd,FAQ,12/03/2026,1800,2000,1900
Kerala,Kottayam,"Athirampuzha APMC",Drumstick,Drumstick,FAQ,12/03/2026,3500,3700,3600
