Arrival_Date,State,District,Market,Commodity,Min_Price,Max_Price,Modal_Price,Volatility
2026-12-03,Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Turnip,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Potato,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Papaya,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Cluster beans,4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Carrot,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Drumstick,6500,7000,6750,500
2026-12-03,Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Guava,3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3500,4000,3750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Amaranthus,3000,3500,3250,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Cabbage,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Raddish,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Chow Chow,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Lime,13000,14000,13500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Guava,4500,5000,4750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Green Chilli,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Papaya,2800,3500,3150,700
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Tomato,1200,1500,1350,300
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Beans,6500,8000,7250,1500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750,500
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Green Avare(W),5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Colacasia,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Mint(Pudina),3200,4000,3600,800
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Banana,4000,4500,4250,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Grapes,9000,10000,9500,1000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Garlic,14000,15000,14500,1000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Brinjal,4500,5000,4750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Pumpkin,1500,1800,1650,300
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Green Chilli,3500,4000,3750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Ginger(Green),8500,9000,8750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ) APMC,Drumstick,5500,6000,5750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Cauliflower,2000,2500,2250,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Water Melon,1500,2000,1750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Bitter gourd,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Coconut,6000,6500,6250,500
2026-12-03,Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),8000,9000,8500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Onion,3000,3000,3000,0
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Bitter gourd,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Coconut,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ) APMC,Tender Coconut,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Orange,10000,12000,11000,2000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Papaya,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Bottle gourd,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,5000,4500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Beetroot,3500,4000,3750,500
2026-12-03,Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Green Chilli,5000,6000,5500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Brinjal,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Bitter gourd,4000,5000,4500,1000
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Ashgourd,2500,3000,2750,500
2026-12-03,Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,5000,4500,1000
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Cowpea(Veg),4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Cabbage,1500,1500,1500,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Beetroot,2400,2400,2400,0
2026-12-03,Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ) APMC,Mint(Pudina),2000,2000,2000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Green Chilli,6000,6000,6000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Banana,8000,8000,8000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),5000,5000,5000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Cluster beans,5000,5000,5000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Bitter gourd,4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Amaranthus,2000,2500,2250,500
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Beans,4800,4800,4800,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Drumstick,5000,5000,5000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Guava,6000,6000,6000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),4000,4000,4000,0
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Tender Coconut,2500,3000,2750,500
2026-12-03,Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ) APMC,Onion Green,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Cowpea(Veg),2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Banana,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Papaya,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Bitter gourd,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Coconut,4500,4800,4650,300
2026-12-03,Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ) APMC,Guava,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Garlic,16000,18000,17000,2000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Tomato,800,1200,1000,400
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Ginger(Green),6000,7000,6500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Beetroot,3000,4000,3500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Lemon,10000,12000,11000,2000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Mint(Pudina),1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Green Chilli,4000,4500,4250,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Brinjal,3500,4500,4000,1000
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Ashgourd,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Amaranthus,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Green Avare(W),5000,5500,5250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Mango,8000,9000,8500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Garlic,16000,17000,16500,1000
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Water Melon,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Tomato,1300,1500,1400,200
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Coconut,4500,4800,4650,300
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Carrot,4000,4500,4250,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4500,5000,4750,500
2026-12-03,Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Chow Chow,2000,2200,2100,200
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Amaranthus,2000,2500,2250,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Green Avare(W),5500,6000,5750,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Lemon,14000,14500,14250,500
2026-12-03,Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Potato,3000,3500,3250,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Cauliflower,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Tomato,800,1000,900,200
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3500,3250,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Ginger(Green),7000,8000,7500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Cabbage,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Raddish,1500,2000,1750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Lemon,4500,5000,4750,500
2026-12-03,Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Onion Green,2000,3000,2500,1000
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Banana - Green,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Banana,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Garlic,12000,12000,12000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Brinjal,3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Arhar(Tur/Red Gram)(Whole),5000,5000,5000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),2500,2500,2500,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Tomato,1000,1000,1000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Cluster beans,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Coconut,2500,2500,2500,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Carrot,4000,4000,4000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3000,3000,3000,0
2026-12-03,Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Lime,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Potato,3500,3500,3500,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Tomato,1500,1500,1500,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Bitter gourd,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Banana - Green,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Ginger(Green),9000,9000,9000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Drumstick,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Knool Khol,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Mint(Pudina),3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Banana,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Potato,3500,3500,3500,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Bottle gourd,1500,1500,1500,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Guava,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Tender Coconut,3000,3000,3000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Yam(Ratalu),4000,4000,4000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Lemon,5000,5000,5000,0
2026-12-03,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Mint(Pudina),3000,3000,3000,0
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Banana - Green,7500,8000,7750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Onion,2800,3000,2900,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Brinjal,5500,6000,5750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Coriander(Leaves),5500,6000,5750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Papaya,4500,5000,4750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Pumpkin,1600,1800,1700,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Bhindi(Ladies Finger),4500,5000,4750,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Cabbage,3300,3500,3400,200
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Beetroot,3300,3800,3550,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Green Avare(W),4300,4800,4550,500
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Kakada,50000,55000,52500,5000
2026-12-03,Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Onion Green,4500,5000,4750,500
2026-12-03,Madhya Pradesh,Dhar,Kukshi APMC,Wheat,2150,2200,2200,50
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Cowpea(Veg),5500,6000,5750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Groundnut,6500,7000,6750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Papaya,2500,3000,2750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Ashgourd,1400,1600,1500,200
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Pumpkin,1800,2000,1900,200
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Beans,6500,7000,6750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Beetroot,4500,5000,4750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Raddish,2200,2600,2400,400
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Knool Khol,3500,4000,3750,500
2026-12-03,Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),3000,3500,3250,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Banana,4500,5000,4750,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Green Peas,4800,5000,4900,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),2200,2500,2350,300
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Snakeguard,1500,1600,1550,100
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Beetroot,1400,1600,1500,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),2800,3000,2900,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Green Avare(W),4000,4500,4250,500
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,2800,3000,2900,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Yam(Ratalu),4800,5000,4900,200
2026-12-03,Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Mint(Pudina),2000,2500,2250,500
2026-12-03,Tamil Nadu,Kancheepuram,Tiruttani APMC,Paddy(Common),1800,2000,1900,200
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Cauliflower,2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Tomato,1500,1500,1500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Carrot,3500,3500,3500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Capsicum,5000,5000,5000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Chow Chow,2500,2500,2500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Knool Khol,3500,3500,3500,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Guava,5000,5000,5000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Tender Coconut,3000,3000,3000,0
2026-12-03,Tamil Nadu,Vellore,Thirupathur APMC,Onion Green,4000,4000,4000,0
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Cauliflower,3000,3500,3250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Amaranthus,2500,3000,2750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Beans,7000,8000,7500,1000
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Ginger(Green),8000,8500,8250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Cabbage,2400,2600,2500,200
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Beetroot,3000,3500,3250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Capsicum,5500,6000,5750,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Green Avare(W),3000,3500,3250,500
2026-12-03,Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Chow Chow,2500,3000,2750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Green Chilli,3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Amaranthus,5000,6000,5500,1000
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Green Avare(W),4500,5000,4750,500
2026-12-03,Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Turnip,2000,2500,2250,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Green Chilli,3500,4000,3750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Beans,5500,6000,5750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Snakeguard,3000,3400,3200,400
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Green Avare(W),4500,5000,4750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Chow Chow,1500,2000,1750,500
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Onion Green,3000,3400,3200,400
2026-12-03,Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Mint(Pudina),4500,5000,4750,500
2026-12-03,Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),2200,2400,2300,200
